filename,extension,owner,permissions,size,created,modified,has_sensitive_keyword,label
/var/lib/documentary_script.docx,.docx,HR,Confidential,38,2021-07-16,2021-11-13,False,0
/var/tmp/business_strategy.csv,.csv,HR,Public,814,2022-05-03,2022-05-07,True,1
/mnt/dev/development_notes.txt,.txt,Marketing,Internal,39,2021-05-29,2021-09-26,False,0
/home/shared/feature_list.pdf,.pdf,IT,Public,363,2023-06-09,2023-10-26,False,0
/srv/configs/corporate_strategy.pptx,.pptx,IT,Restricted,182,2022-12-15,2023-10-03,False,0
/home/shared/book_draft.xlsx,.xlsx,IT,Confidential,428,2020-03-10,2020-10-27,False,0
/home/backup/disclosure.txt,.txt,HR,Restricted,161,2022-08-13,2022-08-19,True,1
C:\Users\Administrator\bank.pptx,.pptx,HR,Confidential,1487,2020-10-30,2020-11-04,True,1
/srv/logs/medication.txt,.txt,Finance,Internal,748,2020-09-14,2020-09-21,True,1
/mnt/mounts/case_study_details.pdf,.pdf,Finance,Public,1511,2021-06-30,2021-10-29,False,0
/mnt/storage/checklist.txt,.txt,Operations,Restricted,94,2024-01-12,2024-11-29,False,0
/var/logs/cheque.txt,.txt,Operations,Public,583,2022-02-13,2022-02-15,True,1
/home/downloads/copy_meeting_agenda.csv,.csv,Operations,Confidential,4073,2021-05-19,2022-02-07,False,0
C:\Windows\Temp\open_access.txt,.txt,Marketing,Public,1114,2022-01-31,2022-09-06,False,0
/etc/logs/old_study_guide.csv,.csv,Finance,Public,300,2023-02-17,2023-08-13,False,0
/home/user/Documents/policy_doc.docx,.docx,HR,Confidential,558,2022-08-24,2022-08-29,True,1
C:\Users\Public\cibil_score.docx,.docx,Marketing,Restricted,1240,2024-12-29,2025-01-05,True,1
/var/tmpdata/tutorial.docx,.docx,Operations,Confidential,625,2025-02-17,2025-08-26,False,0
/var/tmp_storage/assignment.xlsx,.xlsx,HR,Restricted,75,2024-01-17,2024-10-02,False,0
/mnt/secure/citizenship.pdf,.pdf,Operations,Public,495,2020-12-19,2020-12-25,True,0
C:\Users\Default\sales_data.docx,.docx,IT,Confidential,361,2020-10-02,2020-10-09,True,1
/tmp/storage/business.docx,.docx,HR,Public,72,2022-11-03,2022-11-09,True,1
/home/backup/student_handbook.txt,.txt,Marketing,Restricted,266,2024-02-26,2024-07-16,False,0
C:\Users\Desktop\budget_plan.xlsx,.xlsx,HR,Restricted,644,2021-08-06,2022-06-10,False,0
/home/system/university_brochure_data.txt,.txt,Marketing,Internal,343,2020-07-07,2021-03-31,False,0
/srv/users/expense_sheet.csv,.csv,HR,Internal,767,2025-02-03,2025-03-11,False,0
/home/shared/university_brochure.pptx,.pptx,Finance,Restricted,462,2024-03-12,2024-10-03,False,0
C:\Windows\System32\policy_doc.xlsx,.xlsx,IT,Public,893,2020-04-07,2020-04-08,True,0
/home/media/restaurant_review.txt,.txt,HR,Confidential,183,2024-04-30,2024-07-10,False,0
/etc/logs/revenue_report.txt,.txt,Marketing,Restricted,226,2021-03-27,2021-07-10,False,0
/mnt/projects/blog.docx,.docx,Marketing,Confidential,1125,2024-11-11,2025-03-08,False,0
/home/downloads/v2_comic_strip.pdf,.pdf,HR,Public,196,2021-01-12,2021-07-30,False,0
/mnt/dev/self_improvement.csv,.csv,Marketing,Confidential,373,2020-10-20,2021-10-12,False,0
/mnt/data/aadhaarcard.pptx,.pptx,Operations,Confidential,130,2022-09-03,2022-09-06,True,0
/home/admin/logs/executive_summary.txt,.txt,Marketing,Internal,172,2021-07-28,2021-08-01,True,0
/home/common/privacy_policy.xlsx,.xlsx,IT,Internal,77,2020-07-14,2020-07-16,True,0
/srv/backup/litigation.xlsx,.xlsx,Marketing,Internal,68,2021-09-17,2021-09-18,True,1
/var/logs/lawsuit.txt,.txt,Marketing,Public,208,2024-01-14,2024-01-15,True,0
/mnt/devices/disability.docx,.docx,Finance,Restricted,2099,2022-10-04,2022-10-08,True,1
C:\Users\Default\partnership_agreement.pptx,.pptx,Operations,Internal,983,2022-11-03,2022-12-09,False,1
C:\Temp\patent.pdf,.pdf,Operations,Internal,346,2024-06-09,2024-06-10,True,0
/srv/system/payroll.pptx,.pptx,Operations,Public,4833,2022-10-29,2022-10-30,True,1
/var/spool/ssn.txt,.txt,Marketing,Public,156,2024-09-27,2024-10-03,True,1
/mnt/projects/road_trip.csv,.csv,IT,Restricted,117,2020-09-26,2021-07-06,False,1
C:\Temp\transaction.pptx,.pptx,IT,Confidential,4811,2020-09-27,2020-10-04,True,0
/mnt/secure/radiology.csv,.csv,IT,Confidential,1023,2021-01-11,2021-01-12,True,0
/var/backups/announcement.xlsx,.xlsx,Marketing,Restricted,1087,2021-01-04,2021-10-19,False,1
/var/lib/terms_conditions.txt,.txt,Marketing,Confidential,205,2021-12-05,2021-12-08,True,1
/var/tmp_storage/travel_blog_notes.docx,.docx,HR,Restricted,709,2024-02-26,2024-06-21,False,0
/var/spool/supplier_contract.xlsx,.xlsx,Operations,Public,157,2025-02-02,2025-02-07,True,1
/srv/temp/contract_doc.txt,.txt,Operations,Restricted,338,2022-02-11,2022-02-18,True,0
/tmp/storage/copyright.xlsx,.xlsx,HR,Internal,109,2023-12-14,2023-12-14,True,1
/mnt/logs/diary.pdf,.pdf,Marketing,Internal,1148,2020-10-20,2021-01-07,False,0
/home/backup/movie_list.docx,.docx,Marketing,Confidential,105,2024-08-15,2025-07-30,False,0
/var/logs/new_software_update.csv,.csv,Operations,Restricted,1794,2023-06-07,2023-12-28,False,0
C:\Users\Default\event_schedule.pdf,.pdf,Finance,Restricted,988,2024-01-12,2024-08-10,False,0
/var/spool/draft_project_plan.csv,.csv,Finance,Public,200,2023-03-06,2023-09-30,False,0
/tmp/storage/medication.xlsx,.xlsx,Marketing,Public,453,2021-08-23,2021-08-27,True,1
/srv/storage/driving_license.pdf,.pdf,Finance,Internal,99,2024-10-21,2024-10-21,True,1
/home/system/statistics_report_data.docx,.docx,Finance,Restricted,662,2020-03-29,2020-10-04,False,0
C:\Windows\Temp\updated_coding_guidelines.csv,.csv,Operations,Public,81,2025-03-01,2025-06-03,False,0
/mnt/devices/case_study.csv,.csv,Finance,Restricted,1299,2024-03-29,2024-08-22,False,0
C:\Windows\System32\diagnosis.docx,.docx,Finance,Internal,352,2022-03-20,2022-03-26,True,1
/srv/configs/technical_doc_report.txt,.txt,Operations,Confidential,398,2020-04-08,2020-09-29,False,0
/var/local/development_notes_file.pptx,.pptx,Finance,Restricted,2833,2022-08-19,2023-06-26,False,0
C:\Users\Public\pan.txt,.txt,HR,Restricted,1449,2023-12-26,2023-12-27,True,1
/home/backup/school_report.pptx,.pptx,Marketing,Internal,359,2020-06-18,2020-12-28,False,0
/srv/shared/company_policy.xlsx,.xlsx,Finance,Public,97,2020-08-20,2020-08-24,True,1
/mnt/logs/copy_patch_notes.docx,.docx,Operations,Internal,78,2023-12-14,2024-08-22,False,0
/tmp/storage/sample_worksheet.csv,.csv,IT,Restricted,148,2020-03-14,2020-05-29,False,0
/srv/users/software_update_log.docx,.docx,Marketing,Public,537,2021-07-03,2021-12-15,False,0
/srv/backup/debit.pdf,.pdf,IT,Internal,398,2022-03-19,2022-03-21,True,1
/srv/users/partnership.docx,.docx,Operations,Confidential,419,2020-12-24,2020-12-26,True,1
C:\Temp\development_notes_file.txt,.txt,Finance,Confidential,204,2024-08-14,2025-08-07,False,0
/mnt/data/nda_doc.xlsx,.xlsx,HR,Restricted,4502,2023-03-20,2023-03-22,True,1
/srv/temp/loan.pptx,.pptx,Marketing,Internal,1060,2023-08-22,2023-08-27,True,1
/mnt/files/transparency_report_overview.docx,.docx,Marketing,Confidential,485,2024-08-30,2025-08-21,False,0
/var/run/insurance.pdf,.pdf,IT,Internal,561,2020-03-06,2020-03-06,True,1
C:\Users\Administrator\billing.pptx,.pptx,Marketing,Internal,531,2023-02-15,2023-02-20,True,0
/home/shared/profit_loss.csv,.csv,HR,Restricted,2044,2021-06-03,2021-06-03,True,1
/srv/records/ehr.docx,.docx,IT,Public,306,2021-09-08,2021-09-12,True,1
/home/shared/work_permit.xlsx,.xlsx,Operations,Restricted,362,2021-04-28,2021-04-28,True,1
/mnt/storage/meeting_notes_file.pdf,.pdf,HR,Restricted,147,2022-07-07,2023-03-25,False,0
/srv/shared/client.txt,.txt,HR,Restricted,227,2021-07-03,2021-07-07,True,1
/var/local/home_maintenance_log.xlsx,.xlsx,Operations,Restricted,814,2020-11-28,2021-01-26,False,0
/home/downloads/aadhaarcard.txt,.txt,Finance,Internal,542,2020-12-07,2020-12-08,True,1
/home/admin/logs/survey.pdf,.pdf,Finance,Public,1195,2020-09-29,2021-09-11,False,0
/etc/logs/local_attractions.xlsx,.xlsx,Marketing,Restricted,5694,2022-06-06,2022-11-17,False,0
/mnt/secure/ssn.txt,.txt,IT,Public,859,2021-06-06,2021-06-09,True,0
/tmp/storage/cibil_score.xlsx,.xlsx,IT,Public,125,2024-08-18,2024-08-20,True,0
/tmp/files/festival_info_record.pptx,.pptx,Operations,Public,112,2024-04-13,2024-08-03,False,0
/home/shared/copy_script.pptx,.pptx,Marketing,Public,1162,2024-12-23,2025-03-08,False,0
/var/spool/design_doc.csv,.csv,IT,Restricted,437,2021-08-11,2021-08-30,False,0
/srv/system/reference.txt,.txt,Finance,Restricted,152,2020-10-16,2021-08-21,False,0
C:\Users\Documents\loan_document.csv,.csv,Finance,Public,821,2021-12-04,2021-12-09,True,1
/home/media/mental_health.pptx,.pptx,IT,Restricted,24,2024-03-28,2024-03-30,True,0
/mnt/files/school_report.pdf,.pdf,Finance,Confidential,34,2021-03-26,2021-11-03,False,0
/var/tmp/wireframe.csv,.csv,Marketing,Restricted,1389,2022-07-10,2023-06-13,False,0
/var/logs/cibil_score.pptx,.pptx,Operations,Internal,1313,2023-04-09,2023-04-11,True,1
/mnt/dev/draft_project_plan.docx,.docx,Finance,Internal,78,2023-02-09,2023-12-09,False,0
/var/tmpdata/disease.docx,.docx,Marketing,Confidential,542,2021-02-23,2021-02-28,True,1
/home/admin/logs/internal.xlsx,.xlsx,Finance,Internal,354,2024-04-01,2024-04-01,True,1
/var/tmp_storage/feature_list.xlsx,.xlsx,Finance,Internal,1891,2023-04-08,2023-12-27,False,0
/srv/logs/operation_manual.csv,.csv,IT,Restricted,806,2025-01-27,2025-10-18,False,0
/mnt/files/garden_tips.pdf,.pdf,Marketing,Restricted,287,2020-06-01,2021-05-15,False,0
C:\Users\Desktop\tax_return.xlsx,.xlsx,Operations,Restricted,5986,2020-05-15,2020-05-22,True,1
/etc/logs/conference_agenda.txt,.txt,Marketing,Restricted,1393,2022-11-12,2022-12-31,False,0
/mnt/logs/medication.docx,.docx,Operations,Internal,634,2020-10-27,2020-11-02,True,1
/srv/logs/circular.pptx,.pptx,IT,Restricted,138,2023-08-14,2023-09-12,False,0
/var/tmp/financial_planner.xlsx,.xlsx,Marketing,Public,118,2022-10-04,2023-02-09,False,0
/etc/logs/public_notice.pptx,.pptx,HR,Public,44,2021-11-21,2021-12-26,False,0
/var/tmpdata/open_access.pptx,.pptx,Operations,Confidential,415,2022-06-01,2022-09-16,False,0
/var/tmp_storage/sports_schedule_report.txt,.txt,IT,Public,4914,2023-12-07,2024-04-29,False,0
C:\Users\Public\visa_guide_log.docx,.docx,IT,Public,1105,2022-12-08,2022-12-30,False,0
/mnt/files/diet_chart.csv,.csv,Marketing,Confidential,1554,2024-04-15,2024-08-30,False,0
/srv/records/copy_patch_notes.txt,.txt,Operations,Confidential,42,2022-12-19,2023-06-03,False,1
/home/downloads/tutorial.csv,.csv,HR,Internal,159,2023-09-30,2024-03-27,False,0
C:\Users\Desktop\v1_poetry.docx,.docx,Finance,Internal,79,2024-01-04,2024-05-04,False,0
C:\Temp\sensitive_data.pdf,.pdf,Marketing,Restricted,337,2021-09-11,2021-09-15,True,1
/home/local/backup_lecture_notes.pdf,.pdf,Marketing,Confidential,33,2021-09-01,2022-01-05,False,0
/home/shared/doctor.pdf,.pdf,Marketing,Confidential,170,2024-03-15,2024-03-20,True,1
/etc/configs/account.txt,.txt,Finance,Confidential,212,2020-03-29,2020-03-30,True,1
/mnt/dev/public_notice_log.pptx,.pptx,HR,Internal,235,2021-07-25,2022-02-21,False,0
/var/backups/tax_return.pdf,.pdf,HR,Public,1499,2022-10-18,2022-10-18,True,1
/srv/backup/motivational_quotes.docx,.docx,Marketing,Internal,1419,2021-07-06,2022-05-30,False,0
/home/backup/legal_notice.xlsx,.xlsx,Finance,Confidential,2235,2022-10-05,2022-10-13,False,0
/var/spool/board_meeting.txt,.txt,Finance,Restricted,334,2021-05-15,2021-05-21,True,1
C:\Users\Desktop\salary.txt,.txt,Finance,Internal,344,2021-11-02,2021-11-06,True,1
/var/run/budget_plan.xlsx,.xlsx,IT,Internal,308,2022-01-10,2022-01-10,True,0
/var/lib/corporate_policy.csv,.csv,Marketing,Internal,275,2022-01-23,2022-01-25,True,0
/var/run/insurance.pdf,.pdf,IT,Internal,223,2023-11-08,2023-11-10,True,1
/home/data/reference.xlsx,.xlsx,Operations,Confidential,2559,2021-08-09,2022-04-10,False,0
/home/local/course_material_info.csv,.csv,Finance,Public,252,2024-01-24,2025-01-05,False,0
C:\Users\Guest\terms_conditions.docx,.docx,HR,Public,2685,2024-03-11,2024-03-12,True,1
/mnt/mounts/securities.txt,.txt,Operations,Public,313,2022-11-30,2022-12-03,True,0
C:\Users\Administrator\flight_details.xlsx,.xlsx,HR,Public,871,2024-02-02,2024-10-05,False,0
C:\Windows\System32\investment.pdf,.pdf,IT,Restricted,179,2020-10-26,2020-10-30,True,1
/tmp/files/proposal.txt,.txt,IT,Restricted,714,2024-12-25,2025-07-23,False,0
/home/data/supplier_contract.csv,.csv,IT,Restricted,185,2021-03-19,2021-03-22,True,1
/home/data/grocery_list_details.xlsx,.xlsx,Operations,Public,2031,2021-01-30,2021-11-11,False,1
/var/local/sales_data.pptx,.pptx,HR,Public,76,2023-02-26,2023-03-05,True,1
/srv/configs/pet_care.xlsx,.xlsx,Operations,Internal,199,2022-06-01,2022-09-04,False,0
/srv/backup/guide.csv,.csv,Operations,Confidential,1528,2024-11-14,2025-08-31,False,0
/home/admin/logs/conference_agenda.pdf,.pdf,IT,Internal,247,2024-08-08,2025-01-25,False,0
/mnt/data/xray.docx,.docx,IT,Public,104,2024-05-14,2024-05-21,True,1
/srv/configs/book_draft.csv,.csv,IT,Internal,394,2024-05-27,2025-03-22,False,0
/mnt/projects/disability.csv,.csv,HR,Restricted,1610,2021-02-07,2021-02-09,True,1
/srv/docs/book_club_info.csv,.csv,Operations,Confidential,250,2022-06-16,2023-03-12,False,0
/home/docs/transparency_report.pptx,.pptx,Operations,Confidential,514,2023-12-04,2024-12-03,False,0
/var/backups/prototype.txt,.txt,Finance,Public,954,2021-07-15,2021-07-17,False,0
/home/docs/flyer.pptx,.pptx,Operations,Public,587,2022-02-01,2022-10-20,False,0
C:\Users\Administrator\open_data.txt,.txt,Marketing,Public,712,2020-11-10,2021-01-14,False,0
/srv/configs/diary.pdf,.pdf,Operations,Public,216,2024-02-08,2024-12-13,False,0
/mnt/mounts/self_improvement_doc.pdf,.pdf,Finance,Confidential,277,2022-07-08,2022-09-25,False,1
/srv/backup/task_list_file.txt,.txt,Marketing,Restricted,366,2022-12-01,2023-11-16,False,1
/mnt/files/workflow_document_log.pdf,.pdf,HR,Restricted,2778,2023-03-20,2023-07-07,False,0
/home/shared/CEO.pdf,.pdf,Finance,Public,2480,2022-09-07,2022-09-07,True,1
/mnt/mounts/agreement.docx,.docx,HR,Public,166,2020-10-07,2020-10-08,True,0
/home/data/draft_project_plan.pptx,.pptx,Finance,Confidential,162,2024-12-06,2025-03-15,False,0
/var/backups/corporate_law.pptx,.pptx,Finance,Internal,553,2023-06-11,2023-06-11,True,1
C:\Temp\sample_transparency_report.pptx,.pptx,Operations,Restricted,1017,2020-03-08,2020-08-25,False,0
/home/docs/book_draft.csv,.csv,Finance,Internal,3692,2021-02-01,2021-03-10,False,0
C:\Users\festival_info_record.txt,.txt,IT,Public,47,2024-05-28,2024-10-09,False,0
C:\Users\Administrator\meditation_notes.pptx,.pptx,HR,Restricted,175,2022-05-09,2022-10-12,False,0
/mnt/mounts/presentation.pptx,.pptx,IT,Public,612,2020-09-21,2020-09-22,True,1
/srv/records/patent.csv,.csv,Marketing,Restricted,519,2021-02-11,2021-02-17,True,0
/var/lib/Bank_Statement.txt,.txt,Finance,Restricted,2471,2021-09-12,2021-09-12,True,1
C:\Users\Desktop\goal_setting.docx,.docx,Finance,Restricted,591,2024-02-19,2024-04-12,False,0
/var/logs/tax.pdf,.pdf,Finance,Confidential,9225,2021-07-16,2021-07-23,True,1
C:\Users\Desktop\license.txt,.txt,Finance,Public,451,2022-11-19,2022-11-26,True,0
/srv/users/health.txt,.txt,HR,Restricted,679,2021-12-11,2021-12-15,True,1
/srv/shared/final_presentation.csv,.csv,HR,Confidential,127,2022-01-30,2022-03-03,False,0
C:\Users\Public\disclosure.xlsx,.xlsx,Finance,Internal,899,2023-10-25,2023-10-26,True,1
/mnt/mounts/university_brochure.csv,.csv,IT,Public,268,2022-02-24,2022-06-26,False,0
/var/spool/sample_configuration.csv,.csv,HR,Confidential,1033,2021-09-06,2021-12-24,False,0
/srv/storage/business_strategy.pptx,.pptx,IT,Restricted,247,2020-03-09,2020-03-14,True,0
/home/common/Bank_Statement.xlsx,.xlsx,HR,Public,491,2021-08-12,2021-08-12,True,1
/mnt/storage/project_details.csv,.csv,Finance,Internal,2090,2022-03-12,2022-03-14,True,1
/mnt/dev/circular.pdf,.pdf,Finance,Internal,629,2022-03-08,2022-03-17,False,0
/var/tmp_storage/copy_script.txt,.txt,IT,Internal,552,2021-12-15,2022-11-07,False,0
/mnt/mounts/time_tracker.docx,.docx,Finance,Restricted,725,2020-05-01,2020-06-10,False,0
/mnt/archive/user_manual.csv,.csv,Marketing,Restricted,211,2023-04-14,2023-09-30,False,0
C:\Users\Documents\lawsuit.docx,.docx,Finance,Restricted,68,2023-01-10,2023-01-14,True,1
C:\Program Files\presentation.txt,.txt,HR,Confidential,1822,2023-12-04,2023-12-08,True,1
C:\Program Files\nda_doc.csv,.csv,Finance,Public,324,2020-11-30,2020-12-03,True,1
/mnt/storage/industry_insights_record.docx,.docx,HR,Restricted,273,2022-05-04,2022-08-26,False,0
C:\Users\financial_report.pptx,.pptx,IT,Restricted,1464,2024-12-12,2024-12-15,True,1
C:\Users\Public\design_doc.docx,.docx,IT,Restricted,194,2023-08-19,2023-08-20,False,0
/var/tmp_storage/medication.txt,.txt,IT,Confidential,187,2024-05-27,2024-05-31,True,0
/mnt/storage/citizenship.csv,.csv,Marketing,Confidential,609,2020-07-19,2020-07-23,True,0
/srv/temp/sensitive_data.xlsx,.xlsx,HR,Public,679,2023-07-17,2023-07-20,True,1
/var/backups/loanAgreement.csv,.csv,Marketing,Confidential,400,2021-02-07,2021-02-10,True,0
/var/run/court.txt,.txt,Operations,Public,200,2020-07-20,2020-07-27,True,0
/home/docs/hr_policy.docx,.docx,HR,Public,487,2020-10-23,2020-10-27,True,1
/mnt/devices/CEO.csv,.csv,IT,Public,350,2021-01-08,2021-01-10,True,1
/etc/logs/faq.xlsx,.xlsx,HR,Internal,19,2022-02-20,2023-01-31,False,0
/var/db/ssn.docx,.docx,Finance,Internal,124,2023-05-27,2023-06-01,True,1
/mnt/logs/covid.docx,.docx,IT,Internal,313,2021-02-12,2021-02-12,True,1
/mnt/devices/product_specs_overview.pdf,.pdf,Operations,Confidential,1651,2023-03-22,2023-07-31,False,0
/var/lib/pan.docx,.docx,Finance,Confidential,181,2023-07-24,2023-07-26,True,1
/var/local/diet_chart.xlsx,.xlsx,HR,Restricted,7460,2021-10-22,2022-05-20,False,0
/var/db/final_conference_agenda.xlsx,.xlsx,Operations,Internal,35,2024-12-18,2025-05-09,False,0
/mnt/mounts/corporate_policy.pdf,.pdf,HR,Internal,1353,2024-02-04,2024-02-10,True,1
/var/db/manuscript.txt,.txt,Finance,Internal,98,2024-07-02,2025-03-03,False,0
C:\Users\Desktop\financial_report.xlsx,.xlsx,HR,Confidential,430,2022-05-02,2022-05-09,True,1
/var/logs/sample_worksheet.pdf,.pdf,Operations,Confidential,365,2022-08-28,2023-04-03,False,0
/home/docs/fanfiction.pptx,.pptx,Finance,Public,496,2022-07-17,2022-11-04,False,0
/srv/logs/proposal.pdf,.pdf,Operations,Restricted,296,2020-08-09,2021-02-10,False,0
/var/backups/company_policy.csv,.csv,Operations,Restricted,566,2023-11-22,2023-11-29,True,0
/tmp/files/health.csv,.csv,Operations,Internal,145,2025-02-28,2025-03-05,True,1
/var/local/branding_guide.txt,.txt,IT,Internal,155,2023-09-18,2023-12-23,False,0
C:\Users\Guest\blog.pptx,.pptx,IT,Internal,411,2020-06-24,2020-06-27,False,0
/mnt/storage/contract_doc.docx,.docx,Marketing,Internal,2361,2022-10-11,2022-10-11,True,1
/tmp/storage/education_policy.docx,.docx,Marketing,Restricted,1230,2023-02-05,2023-05-20,False,0
/home/media/securities.pdf,.pdf,Finance,Confidential,539,2025-01-16,2025-01-23,True,1
/srv/shared/technical_doc.xlsx,.xlsx,IT,Restricted,282,2021-04-17,2022-02-22,False,0
/mnt/secure/cheque.csv,.csv,IT,Internal,143,2024-08-23,2024-08-27,True,0
/var/run/education_policy.docx,.docx,Marketing,Confidential,89,2024-06-16,2024-10-30,False,0
C:\Temp\article_overview.pptx,.pptx,Finance,Restricted,1074,2020-06-08,2020-12-07,False,0
/var/tmpdata/doctor.docx,.docx,Finance,Internal,95,2020-05-31,2020-06-07,True,1
C:\Users\Administrator\itin.pdf,.pdf,Operations,Restricted,462,2022-10-19,2022-10-19,True,1
/var/tmp_storage/legal_notice_details.docx,.docx,Marketing,Internal,245,2023-02-16,2023-11-27,False,1
/home/local/script_record.docx,.docx,Finance,Public,289,2022-05-21,2022-12-31,False,0
C:\Users\Public\script.txt,.txt,HR,Public,295,2022-12-25,2023-12-04,False,1
/srv/users/faq.docx,.docx,Marketing,Confidential,1346,2022-04-23,2023-01-02,False,0
/home/local/transparency_report.pptx,.pptx,Operations,Internal,790,2021-02-11,2021-04-02,False,0
/var/run/Admin.csv,.csv,HR,Confidential,248,2023-03-08,2023-03-13,True,0
/var/logs/revenue_report.pdf,.pdf,Operations,Confidential,439,2024-09-25,2025-09-19,False,0
/home/shared/study_guide.txt,.txt,Operations,Public,183,2023-05-06,2024-03-16,False,0
/var/lib/invoice_template.pdf,.pdf,Marketing,Restricted,4247,2022-12-15,2023-05-04,False,0
/home/data/aadhaar_card.pptx,.pptx,Finance,Restricted,3929,2021-11-01,2021-11-06,True,1
/mnt/storage/final_journal_entry.csv,.csv,HR,Confidential,250,2024-09-20,2024-09-20,False,0
/var/tmp/expense_summary_log.docx,.docx,Operations,Restricted,1354,2023-10-10,2024-08-08,False,0
/srv/docs/confidential.txt,.txt,Operations,Restricted,562,2020-07-07,2020-07-07,True,1
C:\Windows\System32\doctor.txt,.txt,Operations,Restricted,327,2020-04-09,2020-04-09,True,1
C:\Program Files\balanceSheet.pdf,.pdf,IT,Restricted,226,2023-10-18,2023-10-20,True,1
/srv/logs/release_notes_info.csv,.csv,Marketing,Internal,3768,2024-04-12,2025-04-12,False,0
/var/local/product_launch.pptx,.pptx,Marketing,Restricted,516,2022-04-07,2023-02-11,False,0
/srv/temp/research_paper.docx,.docx,HR,Internal,338,2021-10-17,2022-07-16,False,0
/home/downloads/api_documentation.csv,.csv,HR,Public,1843,2020-09-22,2021-01-06,False,0
C:\Program Files\meeting_agenda.csv,.csv,Marketing,Internal,4334,2020-07-12,2021-02-05,False,0
/var/lib/motivational_quotes_record.pdf,.pdf,Operations,Internal,1997,2024-08-24,2024-08-27,False,0
/srv/backup/confidential.pptx,.pptx,Finance,Internal,229,2021-06-12,2021-06-17,True,1
C:\Users\Public\aadhar_card.txt,.txt,HR,Confidential,821,2021-12-19,2021-12-26,True,1
/mnt/archive/city_map.pdf,.pdf,Marketing,Internal,663,2020-04-26,2020-05-24,False,0
/srv/users/summary.pdf,.pdf,HR,Public,174,2021-09-14,2022-02-05,False,0
/var/db/new_software_update.csv,.csv,Marketing,Confidential,451,2023-12-11,2024-08-03,False,0
/mnt/logs/pharmacy.docx,.docx,IT,Public,229,2025-01-01,2025-01-05,True,1
C:\Users\Public\tax_return.xlsx,.xlsx,HR,Public,1699,2022-04-24,2022-04-27,True,1
/var/run/technical_doc_report.pptx,.pptx,IT,Internal,385,2023-02-01,2023-07-02,False,0
/var/lib/bankStatement.xlsx,.xlsx,Finance,Internal,257,2020-05-07,2020-05-10,True,1
/var/spool/id_card.txt,.txt,IT,Public,866,2023-03-02,2023-03-04,True,1
/home/docs/daily_log_info.docx,.docx,Marketing,Internal,15,2023-09-01,2024-05-29,False,0
/mnt/secure/reference.csv,.csv,Operations,Restricted,146,2021-08-15,2021-11-23,False,0
/home/media/nda_doc.pptx,.pptx,Operations,Internal,337,2020-03-10,2020-03-14,True,0
/mnt/archive/packing_list.xlsx,.xlsx,Operations,Confidential,1825,2023-10-23,2024-01-01,False,0
/var/tmp/contractAgreement.csv,.csv,Operations,Internal,85,2021-03-24,2021-03-30,True,1
/home/docs/strategy.txt,.txt,HR,Public,925,2020-07-03,2020-07-03,True,1
/var/run/surgery.pdf,.pdf,HR,Public,2787,2021-03-29,2021-04-02,True,1
C:\Windows\Temp\homework.docx,.docx,Marketing,Internal,1167,2021-06-27,2021-12-12,False,0
/srv/system/confidential.csv,.csv,HR,Internal,207,2022-03-06,2022-03-09,True,1
/home/admin/logs/industry_insights.docx,.docx,Marketing,Restricted,1811,2024-08-05,2024-12-06,False,0
/home/media/loanAgreement.txt,.txt,Operations,Restricted,1114,2024-06-06,2024-06-12,True,1
/srv/shared/conference_paper.docx,.docx,Operations,Confidential,484,2021-10-07,2022-05-05,False,0
/mnt/dev/comic_strip.pdf,.pdf,Operations,Restricted,4888,2021-09-12,2022-01-02,False,0
/var/run/visa_guide.csv,.csv,IT,Public,275,2022-04-24,2022-06-17,False,0
/home/backup/v2_troubleshooting_guide.xlsx,.xlsx,HR,Public,283,2021-06-02,2021-10-27,False,0
/srv/docs/balance_sheet.pptx,.pptx,Finance,Public,113,2022-01-24,2022-01-26,True,1
/home/downloads/recipe.xlsx,.xlsx,Operations,Public,262,2023-10-10,2023-10-29,False,0
C:\Users\aadhaar_card.docx,.docx,Operations,Confidential,1002,2024-07-14,2024-07-18,True,1
/home/admin/logs/visa_guide.docx,.docx,IT,Confidential,223,2023-03-03,2024-01-31,False,0
/var/run/daily_log_entry.docx,.docx,IT,Public,505,2020-03-16,2020-09-18,False,0
C:\Users\Public\memo.xlsx,.xlsx,Finance,Restricted,292,2025-02-22,2026-01-31,False,0
/etc/logs/aadhaarcard.pptx,.pptx,IT,Confidential,967,2023-03-28,2023-03-28,True,0
/mnt/backup/legal.pdf,.pdf,Operations,Public,854,2020-05-03,2020-05-06,True,1
/home/backup/ssn.pptx,.pptx,Operations,Internal,1341,2024-02-10,2024-02-12,True,1
/home/system/invoice_template.txt,.txt,HR,Restricted,841,2022-11-10,2022-12-18,False,0
C:\Users\Default\sample_configuration.txt,.txt,Operations,Confidential,427,2024-09-29,2025-01-29,False,0
/home/media/salary.xlsx,.xlsx,Finance,Public,111,2024-11-10,2024-11-12,True,1
/etc/logs/non_disclosure.txt,.txt,Marketing,Confidential,263,2024-11-29,2024-11-30,True,1
/srv/backup/pan_card.xlsx,.xlsx,Operations,Internal,1847,2021-07-03,2021-07-04,True,1
/srv/shared/securities.docx,.docx,Operations,Restricted,216,2022-07-01,2022-07-08,True,1
/srv/records/intellectual_property.xlsx,.xlsx,Operations,Restricted,649,2023-01-02,2023-01-03,True,1
